CVE,Name
CVE-2015-6173,MS15-135: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3119075)
CVE-2015-6174,MS15-135: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3119075)
CVE-2015-6175,MS15-135: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3119075)
,MS KB3123479: Deprecation of SHA-1 Hashing Algorithm for Microsoft Root Certificate Program
,MS KB3109853: Update to Improve TLS Session Resumption Interoperability
CVE-2016-0002,MS16-001: Cumulative Security Update for Internet Explorer (3124903)
CVE-2016-0005,MS16-001: Cumulative Security Update for Internet Explorer (3124903)
CVE-2016-0006,MS16-008: Security Update for Windows Kernel to Address Elevation of Privilege (3124605)
CVE-2016-0007,MS16-008: Security Update for Windows Kernel to Address Elevation of Privilege (3124605)
CVE-2016-0014,MS16-007: Security Update for Microsoft Windows to Address Remote Code Execution (3124901)
CVE-2016-0015,MS16-007: Security Update for Microsoft Windows to Address Remote Code Execution (3124901)
CVE-2016-0016,MS16-007: Security Update for Microsoft Windows to Address Remote Code Execution (3124901)
CVE-2016-0018,MS16-007: Security Update for Microsoft Windows to Address Remote Code Execution (3124901)
CVE-2016-0019,MS16-007: Security Update for Microsoft Windows to Address Remote Code Execution (3124901)
CVE-2016-0020,MS16-007: Security Update for Microsoft Windows to Address Remote Code Execution (3124901)
CVE-2016-0008,MS16-005: Security Update for Windows Kernel-Mode Drivers to Address Remote Code Execution (3124584)
CVE-2016-0009,MS16-005: Security Update for Windows Kernel-Mode Drivers to Address Remote Code Execution (3124584)
,MS KB3118753: Update for ActiveX Kill Bits
CVE-2016-0041,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0059,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0060,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0061,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0062,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0063,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0064,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0067,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0068,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0069,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0071,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0072,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0077,MS16-009: Cumulative Security Update for Internet Explorer (3134220)
CVE-2016-0046,MS16-012: Security Update for Microsoft Windows PDF Library to Address Remote Code Execution (3138938)
CVE-2016-0058,MS16-012: Security Update for Microsoft Windows PDF Library to Address Remote Code Execution (3138938)
CVE-2016-0040,MS16-014: Security Update for Microsoft Windows to Address Remote Code Execution (3134228)
CVE-2016-0041,MS16-014: Security Update for Microsoft Windows to Address Remote Code Execution (3134228)
CVE-2016-0042,MS16-014: Security Update for Microsoft Windows to Address Remote Code Execution (3134228)
CVE-2016-0044,MS16-014: Security Update for Microsoft Windows to Address Remote Code Execution (3134228)
CVE-2016-0049,MS16-014: Security Update for Microsoft Windows to Address Remote Code Execution (3134228)
CVE-2016-0036,MS16-017: Security Update for Remote Desktop Display Driver to Address Elevation of Privilege (3134700)
CVE-2016-0048,MS16-018: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3136082)
CVE-2016-0050,MS16-021: Security Update for NPS RADIUS Server to Address Denial of Service (3133043)
CVE-2016-0102,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0103,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0104,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0105,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0106,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0107,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0108,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0109,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0110,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0111,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0112,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0113,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0114,MS16-023: Cumulative Security Update for Internet Explorer (3142015)
CVE-2016-0120,MS16-026: Security Update for Graphic Fonts to Address Remote Code Execution (3143148)
CVE-2016-0121,MS16-026: Security Update for Graphic Fonts to Address Remote Code Execution (3143148)
CVE-2016-0117,MS16-028: Security Update for Microsoft Windows PDF Library to Address Remote Code Execution (3143081)
CVE-2016-0118,MS16-028: Security Update for Microsoft Windows PDF Library to Address Remote Code Execution (3143081)
CVE-2016-0091,MS16-030: Security Update for Windows OLE to Address Remote Code Execution (3143136)
CVE-2016-0092,MS16-030: Security Update for Windows OLE to Address Remote Code Execution (3143136)
CVE-2016-0099,MS16-032: Security Update for Secondary Logon to Address Elevation of Privilege (3143141)
CVE-2016-0093,MS16-034: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3143145)
CVE-2016-0094,MS16-034: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3143145)
CVE-2016-0095,MS16-034: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3143145)
CVE-2016-0096,MS16-034: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3143145)
CVE-2016-0133,MS16-033: Security Update for Windows USB Mass Storage Class Driver to Address Elevation of Privilege (3143142)
CVE-2016-0143,MS16-039: Security Update for Microsoft Graphics Component (3148522)
CVE-2016-0145,MS16-039: Security Update for Microsoft Graphics Component (3148522)
CVE-2016-0165,MS16-039: Security Update for Microsoft Graphics Component (3148522)
CVE-2016-0167,MS16-039: Security Update for Microsoft Graphics Component (3148522)
CVE-2016-0147,MS16-040: Security Update for Microsoft XML Core Services (3148541)
CVE-2016-0153,MS16-044: Security Update for Windows OLE (3146706)
CVE-2016-0128,MS16-047: Security Update for SAM and LSAD Remote Protocols (3148527) (Badlock)
CVE-2016-0128,MS16-047: Security Update for SAM and LSAD Remote Protocols (3148527) (Badlock) (uncredentialed check)
CVE-2016-0187,MS16-051: Cumulative Security Update for Internet Explorer (3155533)
CVE-2016-0188,MS16-051: Cumulative Security Update for Internet Explorer (3155533)
CVE-2016-0189,MS16-051: Cumulative Security Update for Internet Explorer (3155533)
CVE-2016-0192,MS16-051: Cumulative Security Update for Internet Explorer (3155533)
CVE-2016-0194,MS16-051: Cumulative Security Update for Internet Explorer (3155533)
CVE-2016-0168,MS16-055: Security Update for Microsoft Graphics Component (3156754)
CVE-2016-0169,MS16-055: Security Update for Microsoft Graphics Component (3156754)
CVE-2016-0170,MS16-055: Security Update for Microsoft Graphics Component (3156754)
CVE-2016-0195,MS16-055: Security Update for Microsoft Graphics Component (3156754)
CVE-2016-0180,MS16-060: Security Update for Windows Kernel (3154846)
CVE-2016-0178,MS16-061: Security Update for Microsoft RPC (3155520)
CVE-2016-0171,MS16-062: Security Update for Windows Kernel-Mode Drivers (3158222)
CVE-2016-0173,MS16-062: Security Update for Windows Kernel-Mode Drivers (3158222)
CVE-2016-0174,MS16-062: Security Update for Windows Kernel-Mode Drivers (3158222)
CVE-2016-0175,MS16-062: Security Update for Windows Kernel-Mode Drivers (3158222)
CVE-2016-0176,MS16-062: Security Update for Windows Kernel-Mode Drivers (3158222)
CVE-2016-0196,MS16-062: Security Update for Windows Kernel-Mode Drivers (3158222)
CVE-2016-0197,MS16-062: Security Update for Windows Kernel-Mode Drivers (3158222)
CVE-2016-0190,MS16-067: Security Update for Volume Manager Driver (3155784)
,MS KB3155527: Update to Cipher Suites for FalseStart
CVE-2016-0199,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-0200,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-3202,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-3205,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-3206,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-3207,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-3210,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-3211,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-3212,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-3213,MS16-063: Cumulative Security Update for Internet Explorer (3163649)
CVE-2016-3223,MS16-072: Security Update for Group Policy (3163622)
CVE-2016-3218,MS16-073: Security Update for Windows Kernel-Mode Drivers (3164028)
CVE-2016-3221,MS16-073: Security Update for Windows Kernel-Mode Drivers (3164028)
CVE-2016-3232,MS16-073: Security Update for Windows Kernel-Mode Drivers (3164028)
CVE-2016-3216,MS16-074: Security Update for Microsoft Graphics Component (3164036)
CVE-2016-3219,MS16-074: Security Update for Microsoft Graphics Component (3164036)
CVE-2016-3220,MS16-074: Security Update for Microsoft Graphics Component (3164036)
CVE-2016-3225,MS16-075: Security Update for Windows SMB Server (3164038)
CVE-2016-3228,MS16-076: Security Update for Netlogon (3167691)
CVE-2016-3213,MS16-077: Security Update for WPAD (3165191)
CVE-2016-3236,MS16-077: Security Update for WPAD (3165191)
CVE-2016-3299,MS16-077: Security Update for WPAD (3165191)
CVE-2016-3201,MS16-080: Security Update for Microsoft Windows PDF (3164302)
CVE-2016-3203,MS16-080: Security Update for Microsoft Windows PDF (3164302)
CVE-2016-3215,MS16-080: Security Update for Microsoft Windows PDF (3164302)
CVE-2016-3230,MS16-082: Security Update for Microsoft Windows Search Component (3165270)
CVE-2016-3204,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3240,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3241,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3242,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3243,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3245,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3248,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3259,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3260,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3261,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3264,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3273,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3274,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3277,MS16-084: Cumulative Security Update for Internet Explorer (3169991)
CVE-2016-3238,MS16-087: Security Update for Windows Print Spooler (3170005)
CVE-2016-3239,MS16-087: Security Update for Windows Print Spooler (3170005)
CVE-2016-3249,MS16-090: Security Update for Windows Kernel-Mode Drivers (3171481)
CVE-2016-3250,MS16-090: Security Update for Windows Kernel-Mode Drivers (3171481)
CVE-2016-3251,MS16-090: Security Update for Windows Kernel-Mode Drivers (3171481)
CVE-2016-3252,MS16-090: Security Update for Windows Kernel-Mode Drivers (3171481)
CVE-2016-3254,MS16-090: Security Update for Windows Kernel-Mode Drivers (3171481)
CVE-2016-3286,MS16-090: Security Update for Windows Kernel-Mode Drivers (3171481)
CVE-2016-3258,MS16-092: Security Update for Windows Kernel (3171910)
CVE-2016-3272,MS16-092: Security Update for Windows Kernel (3171910)
CVE-2016-3287,MS16-094: Security Update for Secure Boot (3177404)
CVE-2016-3288,MS16-095: Cumulative Security Update for Internet Explorer (3177356)
CVE-2016-3289,MS16-095: Cumulative Security Update for Internet Explorer (3177356)
CVE-2016-3290,MS16-095: Cumulative Security Update for Internet Explorer (3177356)
CVE-2016-3293,MS16-095: Cumulative Security Update for Internet Explorer (3177356)
CVE-2016-3321,MS16-095: Cumulative Security Update for Internet Explorer (3177356)
CVE-2016-3322,MS16-095: Cumulative Security Update for Internet Explorer (3177356)
CVE-2016-3326,MS16-095: Cumulative Security Update for Internet Explorer (3177356)
CVE-2016-3327,MS16-095: Cumulative Security Update for Internet Explorer (3177356)
CVE-2016-3329,MS16-095: Cumulative Security Update for Internet Explorer (3177356)
CVE-2016-3308,MS16-098: Security Update for Windows Kernel-Mode Drivers (3178466)
CVE-2016-3309,MS16-098: Security Update for Windows Kernel-Mode Drivers (3178466)
CVE-2016-3310,MS16-098: Security Update for Windows Kernel-Mode Drivers (3178466)
CVE-2016-3311,MS16-098: Security Update for Windows Kernel-Mode Drivers (3178466)
CVE-2016-3320,MS16-100: Security Update for Secure Boot (3179577)
CVE-2016-3237,MS16-101: Security Update for Windows Authentication Methods (3178465)
CVE-2016-3300,MS16-101: Security Update for Windows Authentication Methods (3178465)
CVE-2016-3319,MS16-102: Security Update for Microsoft Windows PDF Library (3182248)
CVE-2016-3301,MS16-097: Security Update for Microsoft Graphics Component (3177393)
CVE-2016-3303,MS16-097: Security Update for Microsoft Graphics Component (3177393)
CVE-2016-3304,MS16-097: Security Update for Microsoft Graphics Component (3177393)
CVE-2016-3247,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3291,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3292,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3295,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3297,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3324,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3325,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3351,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3353,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3375,MS16-104: Cumulative Security Update for Internet Explorer (3183038)
CVE-2016-3348,MS16-106: Security Update for Microsoft Graphics Component (3185848)
CVE-2016-3349,MS16-106: Security Update for Microsoft Graphics Component (3185848)
CVE-2016-3354,MS16-106: Security Update for Microsoft Graphics Component (3185848)
CVE-2016-3355,MS16-106: Security Update for Microsoft Graphics Component (3185848)
CVE-2016-3356,MS16-106: Security Update for Microsoft Graphics Component (3185848)
CVE-2016-3305,MS16-111: Security Update for Windows Kernel (3186973)
CVE-2016-3306,MS16-111: Security Update for Windows Kernel (3186973)
CVE-2016-3371,MS16-111: Security Update for Windows Kernel (3186973)
CVE-2016-3372,MS16-111: Security Update for Windows Kernel (3186973)
CVE-2016-3373,MS16-111: Security Update for Windows Kernel (3186973)
CVE-2016-3345,MS16-114: Security Update for Windows SMBv1 Server (3185879)
CVE-2016-3370,MS16-115: Security Update for Microsoft Windows PDF Library (3188733)
CVE-2016-3374,MS16-115: Security Update for Microsoft Windows PDF Library (3188733)
CVE-2016-3375,MS16-116: Security Update in OLE Automation for VBScript Scripting Engine (3188724)
CVE-2016-3267,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3298,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3331,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3382,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3383,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3384,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3385,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3387,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3388,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3390,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3391,MS16-118: Cumulative Security Update for Internet Explorer (3192887)
CVE-2016-3266,MS16-123: Security Update for Windows Kernel-Mode Drivers (3192892)
CVE-2016-3341,MS16-123: Security Update for Windows Kernel-Mode Drivers (3192892)
CVE-2016-3376,MS16-123: Security Update for Windows Kernel-Mode Drivers (3192892)
CVE-2016-7185,MS16-123: Security Update for Windows Kernel-Mode Drivers (3192892)
CVE-2016-7191,MS16-123: Security Update for Windows Kernel-Mode Drivers (3192892)
CVE-2016-0070,MS16-124: Security Update for Windows Registry (3193227)
CVE-2016-0073,MS16-124: Security Update for Windows Registry (3193227)
CVE-2016-0075,MS16-124: Security Update for Windows Registry (3193227)
CVE-2016-0079,MS16-124: Security Update for Windows Registry (3193227)
CVE-2016-3209,MS16-120: Security Update for Microsoft Graphics Component (3192884)
CVE-2016-3262,MS16-120: Security Update for Microsoft Graphics Component (3192884)
CVE-2016-3263,MS16-120: Security Update for Microsoft Graphics Component (3192884)
CVE-2016-3270,MS16-120: Security Update for Microsoft Graphics Component (3192884)
CVE-2016-3393,MS16-120: Security Update for Microsoft Graphics Component (3192884)
CVE-2016-3396,MS16-120: Security Update for Microsoft Graphics Component (3192884)
CVE-2016-7182,MS16-120: Security Update for Microsoft Graphics Component (3192884)
CVE-2016-7212,MS16-130: Security Update for Microsoft Windows (3199172)
CVE-2016-7221,MS16-130: Security Update for Microsoft Windows (3199172)
CVE-2016-7222,MS16-130: Security Update for Microsoft Windows (3199172)
CVE-2016-7205,MS16-132: Security Update for Microsoft Graphics Component (3199120)
CVE-2016-7210,MS16-132: Security Update for Microsoft Graphics Component (3199120)
CVE-2016-7217,MS16-132: Security Update for Microsoft Graphics Component (3199120)
CVE-2016-7256,MS16-132: Security Update for Microsoft Graphics Component (3199120)
CVE-2016-0026,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-3332,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-3333,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-3334,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-3335,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-3338,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-3340,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-3342,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-3343,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-7184,MS16-134: Security Update for Common Log File System Driver (3193706)
CVE-2016-7214,MS16-135: Security Update for Windows Kernel-Mode Drivers (3199135)
CVE-2016-7215,MS16-135: Security Update for Windows Kernel-Mode Drivers (3199135)
CVE-2016-7218,MS16-135: Security Update for Windows Kernel-Mode Drivers (3199135)
CVE-2016-7246,MS16-135: Security Update for Windows Kernel-Mode Drivers (3199135)
CVE-2016-7255,MS16-135: Security Update for Windows Kernel-Mode Drivers (3199135)
CVE-2016-7220,MS16-137: Security Update for Windows Authentication Methods (3199173)
CVE-2016-7237,MS16-137: Security Update for Windows Authentication Methods (3199173)
CVE-2016-7238,MS16-137: Security Update for Windows Authentication Methods (3199173)
CVE-2016-7223,MS16-138: Security Update for Microsoft Virtual Hard Disk Driver (3199647)
CVE-2016-7224,MS16-138: Security Update for Microsoft Virtual Hard Disk Driver (3199647)
CVE-2016-7225,MS16-138: Security Update for Microsoft Virtual Hard Disk Driver (3199647)
CVE-2016-7226,MS16-138: Security Update for Microsoft Virtual Hard Disk Driver (3199647)
CVE-2016-7247,MS16-140: Security Update for Boot Manager (3193479)
CVE-2016-7195,MS16-142: Cumulative Security Update for Internet Explorer (3198467)
CVE-2016-7196,MS16-142: Cumulative Security Update for Internet Explorer (3198467)
CVE-2016-7198,MS16-142: Cumulative Security Update for Internet Explorer (3198467)
CVE-2016-7199,MS16-142: Cumulative Security Update for Internet Explorer (3198467)
CVE-2016-7227,MS16-142: Cumulative Security Update for Internet Explorer (3198467)
CVE-2016-7239,MS16-142: Cumulative Security Update for Internet Explorer (3198467)
CVE-2016-7241,MS16-142: Cumulative Security Update for Internet Explorer (3198467)
CVE-2016-7202,MS16-144: Cumulative Security Update for Internet Explorer (3204059)
CVE-2016-7278,MS16-144: Cumulative Security Update for Internet Explorer (3204059)
CVE-2016-7279,MS16-144: Cumulative Security Update for Internet Explorer (3204059)
CVE-2016-7281,MS16-144: Cumulative Security Update for Internet Explorer (3204059)
CVE-2016-7282,MS16-144: Cumulative Security Update for Internet Explorer (3204059)
CVE-2016-7283,MS16-144: Cumulative Security Update for Internet Explorer (3204059)
CVE-2016-7284,MS16-144: Cumulative Security Update for Internet Explorer (3204059)
CVE-2016-7287,MS16-144: Cumulative Security Update for Internet Explorer (3204059)
CVE-2016-7257,MS16-146: Security Update for Microsoft Graphics Component (3204066)
CVE-2016-7272,MS16-146: Security Update for Microsoft Graphics Component (3204066)
CVE-2016-7273,MS16-146: Security Update for Microsoft Graphics Component (3204066)
CVE-2016-7274,MS16-147: Security Update for Microsoft Uniscribe (3204063)
CVE-2016-7259,MS16-151: Security Update for Windows Kernel-Mode Drivers (3205651)
CVE-2016-7260,MS16-151: Security Update for Windows Kernel-Mode Drivers (3205651)
CVE-2016-7295,MS16-153: Security Update for Common Log File System Driver (3207328)
CVE-2016-7219,MS16-149: Security Update for Microsoft Windows (3205655)
CVE-2016-7292,MS16-149: Security Update for Microsoft Windows (3205655)
,Server Message Block (SMB) Protocol Version 1 Enabled (uncredentialed check)
,Server Message Block (SMB) Protocol Version 1 Enabled
CVE-2017-0008,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0009,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0012,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0018,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0033,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0037,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0040,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0049,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0059,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0130,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0149,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0154,MS17-006: Cumulative Security Update for Internet Explorer (4013073)
CVE-2017-0023,MS17-009: Security Update for Microsoft Windows PDF Library (4010319)
CVE-2017-0072,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0083,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0084,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0085,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0086,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0087,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0088,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0089,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0090,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0091,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0092,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0111,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0112,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0113,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0114,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0115,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0116,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0117,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0118,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0119,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0120,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0121,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0122,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0123,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0124,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0125,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0126,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0127,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0128,MS17-011: Security Update for Microsoft Uniscribe (4013076)
CVE-2017-0050,MS17-017: Security Update for Windows Kernel (4013081)
CVE-2017-0101,MS17-017: Security Update for Windows Kernel (4013081)
CVE-2017-0102,MS17-017: Security Update for Windows Kernel (4013081)
CVE-2017-0103,MS17-017: Security Update for Windows Kernel (4013081)
CVE-2017-0042,MS17-021: Security Update for Windows DirectShow (4010318)
CVE-2017-0143,MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya)
CVE-2017-0144,MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya)
CVE-2017-0145,MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya)
CVE-2017-0146,MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya)
CVE-2017-0147,MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya)
CVE-2017-0148,MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya)
CVE-2017-0024,MS17-018: Security Update for Windows Kernel-Mode Drivers (4013083)
CVE-2017-0026,MS17-018: Security Update for Windows Kernel-Mode Drivers (4013083)
CVE-2017-0056,MS17-018: Security Update for Windows Kernel-Mode Drivers (4013083)
CVE-2017-0078,MS17-018: Security Update for Windows Kernel-Mode Drivers (4013083)
CVE-2017-0079,MS17-018: Security Update for Windows Kernel-Mode Drivers (4013083)
CVE-2017-0080,MS17-018: Security Update for Windows Kernel-Mode Drivers (4013083)
CVE-2017-0081,MS17-018: Security Update for Windows Kernel-Mode Drivers (4013083)
CVE-2017-0082,MS17-018: Security Update for Windows Kernel-Mode Drivers (4013083)
CVE-2017-0055,MS17-016: Security Update for Windows IIS (4013074)
CVE-2017-0022,MS17-022: Security Update for Microsoft XML Core Services (4010321)
CVE-2017-0007,MS17-012: Security Update for Microsoft Windows (4013078)
CVE-2017-0016,MS17-012: Security Update for Microsoft Windows (4013078)
CVE-2017-0039,MS17-012: Security Update for Microsoft Windows (4013078)
CVE-2017-0057,MS17-012: Security Update for Microsoft Windows (4013078)
CVE-2017-0100,MS17-012: Security Update for Microsoft Windows (4013078)
CVE-2017-0104,MS17-012: Security Update for Microsoft Windows (4013078)
CVE-2017-0001,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0005,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0014,MS17-013: Security Update for Microsoft Graphics Component (4013075)
