CVE,Name
CVE-2015-1242,Ubuntu 14.04 LTS / 14.10 / 15.04 : oxide-qt vulnerabilities (USN-2570-1)
CVE-2015-1241,Ubuntu 14.04 LTS / 14.10 / 15.04 : oxide-qt vulnerabilities (USN-2570-1)
CVE-2015-1240,Ubuntu 14.04 LTS / 14.10 / 15.04 : oxide-qt vulnerabilities (USN-2570-1)
CVE-2015-1238,Ubuntu 14.04 LTS / 14.10 / 15.04 : oxide-qt vulnerabilities (USN-2570-1)
CVE-2015-1237,Ubuntu 14.04 LTS / 14.10 / 15.04 : oxide-qt vulnerabilities (USN-2570-1)
CVE-2015-1236,Ubuntu 14.04 LTS / 14.10 / 15.04 : oxide-qt vulnerabilities (USN-2570-1)
CVE-2015-1235,Ubuntu 14.04 LTS / 14.10 / 15.04 : oxide-qt vulnerabilities (USN-2570-1)
CVE-2015-1234,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2556-1)
CVE-2015-1233,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2556-1)
CVE-2015-1231,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1230,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1229,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1228,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1227,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1224,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1223,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1222,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1221,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1220,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1219,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1218,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1217,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1216,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1215,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1214,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1213,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2521-1)
CVE-2015-1212,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2495-1)
CVE-2015-1211,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2495-1)
CVE-2015-1210,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2495-1)
CVE-2015-1209,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2495-1)
CVE-2015-1205,Ubuntu 14.04 LTS / 14.10 : oxide-qt vulnerabilities (USN-2476-1)
CVE-2015-1197,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : cpio vulnerabilities (USN-2906-1)
CVE-2015-1196,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : patch vulnerabilities (USN-2651-1)
CVE-2015-1159,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 / 15.04 : cups vulnerabilities (USN-2629-1)
CVE-2015-1158,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 / 15.04 : cups vulnerabilities (USN-2629-1)
CVE-2015-1155,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-1153,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-1127,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-1122,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-1120,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-1083,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-1081,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-1076,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-1071,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-0860,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : dpkg vulnerability (USN-2820-1)
CVE-2015-0848,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 / 15.04 : libwmf vulnerabilities (USN-2670-1)
CVE-2015-0840,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : dpkg vulnerability (USN-2566-1)
CVE-2015-0839,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : hplip vulnerability (USN-2699-1)
CVE-2015-0837,"Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : gnupg, gnupg2 vulnerabilities (USN-2554-1)"
CVE-2015-0837,"Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : libgcrypt11, libgcrypt20 vulnerabilities (USN-2555-1)"
CVE-2015-0836,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0836,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0835,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0835,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0834,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0834,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0832,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0832,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0831,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0831,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0830,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0830,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0829,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0829,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0827,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0827,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0826,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0826,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0825,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0825,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0824,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0824,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0823,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0823,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0822,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0822,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0821,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0821,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0820,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0820,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0819,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2505-1)
CVE-2015-0819,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2505-2)
CVE-2015-0818,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2538-1)
CVE-2015-0817,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2538-1)
CVE-2015-0816,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0815,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0814,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0813,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0812,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0811,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0808,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0807,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0806,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0805,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0804,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0803,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0802,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0801,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2550-1)
CVE-2015-0799,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerability (USN-2557-1)
CVE-2015-0295,"Ubuntu 12.04 LTS / 14.04 LTS / 14.10 / 15.04 : qt4-x11, qtbase-opensource-src vulnerabilities (USN-2626-1)"
CVE-2015-0294,"Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : gnutls26, gnutls28 vulnerabilities (USN-2540-1)"
CVE-2015-0293,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2537-1)
CVE-2015-0292,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2537-1)
CVE-2015-0289,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2537-1)
CVE-2015-0288,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2537-1)
CVE-2015-0287,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2537-1)
CVE-2015-0286,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2537-1)
CVE-2015-0282,"Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : gnutls26, gnutls28 vulnerabilities (USN-2540-1)"
CVE-2015-0274,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2544-1)
CVE-2015-0272,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2776-1)
CVE-2015-0261,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : tcpdump vulnerabilities (USN-2580-1)
CVE-2015-0255,"Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : xorg-server, xorg-server-lts-trusty, xorg-server-lts-utopic vulnerabilities (USN-2500-1)"
CVE-2015-0247,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : e2fsprogs vulnerabilities (USN-2507-1)
CVE-2015-0245,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : dbus vulnerabilities (USN-3116-1)
CVE-2015-0239,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-1)
CVE-2015-0239,Ubuntu 14.04 LTS : linux vulnerability (USN-2516-2)
CVE-2015-0239,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-3)
CVE-2015-0209,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2537-1)
CVE-2015-0206,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2459-1) (FREAK)
CVE-2015-0205,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2459-1) (FREAK)
CVE-2015-0204,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : openssl vulnerabilities (USN-2459-1) (FREAK)
CVE-2014-9940,"Ubuntu 14.04 LTS : linux, linux-meta vulnerabilities (USN-3335-1) (Stack Clash)"
CVE-2014-9940,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3343-1)
CVE-2014-9939,Ubuntu 14.04 LTS / 16.04 LTS / 17.04 : gdb vulnerabilities (USN-3367-1)
CVE-2014-9911,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : icu vulnerabilities (USN-3227-1)
CVE-2014-9904,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3127-1)
CVE-2014-9900,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3360-1)
CVE-2014-9769,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2014-9766,Ubuntu 12.04 LTS / 14.04 LTS : pixman vulnerability (USN-2918-1)
CVE-2014-9761,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc vulnerabilities (USN-2985-1)"
CVE-2014-9761,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc regression (USN-2985-2)"
CVE-2014-9756,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libsndfile vulnerabilities (USN-2832-1)
CVE-2014-9715,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2614-1)
CVE-2014-9710,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2663-1)
CVE-2014-9709,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 / 16.04 LTS : libgd2 vulnerabilities (USN-2987-1)
CVE-2014-9683,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-1)
CVE-2014-9683,Ubuntu 14.04 LTS : linux vulnerability (USN-2516-2)
CVE-2014-9683,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-3)
CVE-2014-9680,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : sudo vulnerability (USN-2533-1)
CVE-2014-9679,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : cups vulnerability (USN-2520-1)
CVE-2014-9675,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9674,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9673,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9672,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9671,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9670,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9669,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9668,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9667,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9666,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9665,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9664,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9663,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9662,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9661,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9660,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9659,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9658,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9657,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9656,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : freetype vulnerabilities (USN-2510-1)
CVE-2014-9655,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : tiff vulnerabilities (USN-2553-1)
CVE-2014-9655,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : tiff regression (USN-2553-2)
CVE-2014-9654,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : icu vulnerabilities (USN-2522-1)
CVE-2014-9644,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2544-1)
CVE-2014-9637,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : patch vulnerabilities (USN-2651-1)
CVE-2014-9636,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : unzip vulnerability (USN-2489-1)
CVE-2014-9601,Ubuntu 14.04 LTS : Pillow vulnerabilities (USN-3090-1)
CVE-2014-9601,Ubuntu 14.04 LTS : Pillow regression (USN-3090-2)
CVE-2014-9601,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : pillow vulnerabilities (USN-3230-1)
CVE-2014-9585,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-1)
CVE-2014-9585,Ubuntu 14.04 LTS : linux vulnerability (USN-2516-2)
CVE-2014-9585,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-3)
CVE-2014-9584,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-1)
CVE-2014-9584,Ubuntu 14.04 LTS : linux vulnerability (USN-2516-2)
CVE-2014-9584,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-3)
CVE-2014-9529,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-1)
CVE-2014-9529,Ubuntu 14.04 LTS : linux vulnerability (USN-2516-2)
CVE-2014-9529,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-3)
CVE-2014-9512,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : rsync vulnerability (USN-2879-1)
CVE-2014-9496,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libsndfile vulnerabilities (USN-2832-1)
CVE-2014-9471,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS : coreutils vulnerabilities (USN-2473-1)
CVE-2014-9447,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : elfutils vulnerability (USN-2482-1)
CVE-2014-9428,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-1)
CVE-2014-9428,Ubuntu 14.04 LTS : linux vulnerability (USN-2516-2)
CVE-2014-9428,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-3)
CVE-2014-9423,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : krb5 vulnerabilities (USN-2498-1)
CVE-2014-9422,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : krb5 vulnerabilities (USN-2498-1)
CVE-2014-9421,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : krb5 vulnerabilities (USN-2498-1)
CVE-2014-9420,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-1)
CVE-2014-9420,Ubuntu 14.04 LTS : linux vulnerability (USN-2516-2)
CVE-2014-9420,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-3)
CVE-2014-9419,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-1)
CVE-2014-9419,Ubuntu 14.04 LTS : linux vulnerability (USN-2516-2)
CVE-2014-9419,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-3)
CVE-2014-9402,"Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : eglibc, glibc vulnerabilities (USN-2519-1)"
CVE-2014-9330,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : tiff vulnerabilities (USN-2553-1)
CVE-2014-9330,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : tiff regression (USN-2553-2)
CVE-2014-9140,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : tcpdump vulnerabilities (USN-2433-1)
CVE-2014-9112,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : cpio vulnerabilities (USN-2456-1)
CVE-2014-9090,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2446-1)
CVE-2014-9029,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : jasper vulnerability (USN-2434-1)
CVE-2014-9028,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : flac vulnerabilities (USN-2426-1)
CVE-2014-8989,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-1)
CVE-2014-8989,Ubuntu 14.04 LTS : linux vulnerability (USN-2516-2)
CVE-2014-8989,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2516-3)
CVE-2014-8964,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : pcre3 vulnerabilities (USN-2694-1)
CVE-2014-8962,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : flac vulnerabilities (USN-2426-1)
CVE-2014-8884,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2466-1)
CVE-2014-8769,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : tcpdump vulnerabilities (USN-2433-1)
CVE-2014-8768,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : tcpdump vulnerabilities (USN-2433-1)
CVE-2014-8767,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : tcpdump vulnerabilities (USN-2433-1)
CVE-2014-8738,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : binutils vulnerabilities (USN-2496-1)
CVE-2014-8737,Ubuntu 10.04 LTS / 12.04 LTS / 14.04 LTS / 14.10 : binutils vulnerabilities (USN-2496-1)
CVE-2014-8642,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2458-1)
CVE-2014-8642,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : ubufox update (USN-2458-2)
CVE-2014-8642,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2458-3)
CVE-2014-8641,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2458-1)
CVE-2014-8641,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : ubufox update (USN-2458-2)
CVE-2014-8641,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2458-3)
CVE-2014-8640,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2458-1)
CVE-2014-8640,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : ubufox update (USN-2458-2)
CVE-2014-8640,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2458-3)
CVE-2014-8639,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2458-1)
CVE-2014-8639,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : ubufox update (USN-2458-2)
CVE-2014-8639,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2458-3)
CVE-2014-8638,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2458-1)
CVE-2014-8638,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : ubufox update (USN-2458-2)
CVE-2014-8638,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2458-3)
CVE-2014-8637,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2458-1)
CVE-2014-8637,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : ubufox update (USN-2458-2)
CVE-2014-8637,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2458-3)
CVE-2014-8636,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2458-1)
CVE-2014-8636,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : ubufox update (USN-2458-2)
CVE-2014-8636,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2458-3)
CVE-2014-8635,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2458-1)
CVE-2014-8635,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : ubufox update (USN-2458-2)
CVE-2014-8635,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox regression (USN-2458-3)
CVE-2014-8634,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 : firefox vulnerabilities (USN-2458-1)
